"id"	"apptype"	"rank"	"name"	"link"	"created_at"	"updated_at"
1158	"grossing"	386	"Disney Royal Celebrations"	"https://www.appannie.com/apps/ios/app/disney-royal-celebrations/"	"2015-04-01 12:38:52.358303"	"2015-04-01 12:39:07.608931"
1159	"free"	387	"Emoji Keyboard 2 - Animated Emojis Icons  New Emoticons Stickers Art App Free"	"https://www.appannie.com/apps/ios/app/emoji-keyboard-2-animated/"	"2015-04-01 12:38:52.368652"	"2015-04-01 12:39:07.619099"
1160	"paid"	387	"8mm Vintage Camera"	"https://www.appannie.com/apps/ios/app/8mm-vintage-camera/"	"2015-04-01 12:38:52.390492"	"2015-04-01 12:39:07.629035"
1161	"grossing"	387	"PBA® Bowling Challenge"	"https://www.appannie.com/apps/ios/app/pba-bowling-challenge/"	"2015-04-01 12:38:52.402474"	"2015-04-01 12:39:07.638115"
1162	"free"	388	"Sky Burger - Build  Match Food Free"	"https://www.appannie.com/apps/ios/app/sky-burger-build-match-food-free/"	"2015-04-01 12:38:52.412545"	"2015-04-01 12:39:07.646718"
1163	"paid"	388	"Pocket Earth PRO Offline Maps - GPS Navigation Map  Travel Guide"	"https://www.appannie.com/apps/ios/app/pocket-earth-pro-offline-maps-gps-navigation-map-travel-guide/"	"2015-04-01 12:38:52.421983"	"2015-04-01 12:39:07.655917"
1164	"grossing"	388	"TRANSFORMERS: Battle Tactics"	"https://www.appannie.com/apps/ios/app/transformers-battle-tactics/"	"2015-04-01 12:38:52.432899"	"2015-04-01 12:39:07.666565"
1165	"free"	389	"Ringtones 500000+"	"https://www.appannie.com/apps/ios/app/ringtones-500000+/"	"2015-04-01 12:38:52.440943"	"2015-04-01 12:39:07.677165"
1166	"paid"	389	"Sweet Shop"	"https://www.appannie.com/apps/ios/app/950386914/"	"2015-04-01 12:38:52.452945"	"2015-04-01 12:39:07.688674"
1167	"grossing"	389	"King of Thieves"	"https://www.appannie.com/apps/ios/app/king-of-thieves/"	"2015-04-01 12:38:52.462630"	"2015-04-01 12:39:07.697158"
1168	"free"	390	"SoundHound – Search, Discover, and Play Music"	"https://www.appannie.com/apps/ios/app/soundhound-search-discover-and-play-music/"	"2015-04-01 12:38:52.472280"	"2015-04-01 12:39:07.707552"
1169	"paid"	390	"MyNetDiary PRO - Calorie Counter and Food Diary for Diet and Weight Loss"	"https://www.appannie.com/apps/ios/app/mynetdiary-pro-calorie-counter-and-food-diary-for-diet-and-weight-loss/"	"2015-04-01 12:38:52.481465"	"2015-04-01 12:39:07.717891"
1170	"grossing"	390	"Run with Map My Run - GPS Running, Jog, Walk, Workout, Heart Rate, Sleep, Weight, Step and Activity Tracking, Coaching, and Calorie Counter"	"https://www.appannie.com/apps/ios/app/run-with-map-my-run-gps-running-jog-walk-workout-heart-rate-sleep-weight-step-and-activity-tracking-coaching-and-calorie-counter/"	"2015-04-01 12:38:52.491040"	"2015-04-01 12:39:07.727630"
1171	"free"	391	"Free Mp3 Stream Manager  Music Player for SC"	"https://www.appannie.com/apps/ios/app/free-mp3-stream-manager-music-player-for-sc/"	"2015-04-01 12:38:52.503878"	"2015-04-01 12:39:07.737775"
1172	"paid"	391	"Printer Pro - print documents, photos, web pages and email attachments"	"https://www.appannie.com/apps/ios/app/printer-pro-print-documents-photos-web-pages-and-email-attachments/"	"2015-04-01 12:38:52.513642"	"2015-04-01 12:39:07.746794"
1173	"grossing"	391	"Bike Race Pro"	"https://www.appannie.com/apps/ios/app/bike-race-pro/"	"2015-04-01 12:38:52.524600"	"2015-04-01 12:39:07.756231"
1174	"free"	392	"Mercari: Anyone can buy  sell"	"https://www.appannie.com/apps/ios/app/mercari-anyone-can-buy-sell/"	"2015-04-01 12:38:52.535341"	"2015-04-01 12:39:07.765311"
1175	"paid"	392	"Sleep Cycle power nap"	"https://www.appannie.com/apps/ios/app/sleep-cycle-power-nap/"	"2015-04-01 12:38:52.548091"	"2015-04-01 12:39:07.773166"
1176	"grossing"	392	"Disney Junior Appisodes"	"https://www.appannie.com/apps/ios/app/disney-junior-appisodes/"	"2015-04-01 12:38:52.557699"	"2015-04-01 12:39:07.783895"
1177	"free"	393	"Life360 - Family Locator, Messaging and More"	"https://www.appannie.com/apps/ios/app/life360-family-locator-messaging-and-more/"	"2015-04-01 12:38:52.567413"	"2015-04-01 12:39:07.793044"
1178	"paid"	393	"Dr. Panda's Daycare"	"https://www.appannie.com/apps/ios/app/dr.-pandas-daycare/"	"2015-04-01 12:38:52.576659"	"2015-04-01 12:39:07.800000"
1179	"grossing"	393	"WellSite Navigator USA Pro"	"https://www.appannie.com/apps/ios/app/wellsite-navigator-usa-pro/"	"2015-04-01 12:38:52.583292"	"2015-04-01 12:39:07.807823"
1180	"free"	394	"Ninja Kid Run by Fun Games For Free"	"https://www.appannie.com/apps/ios/app/ninja-kid-run-by-fun-games/"	"2015-04-01 12:38:52.591742"	"2015-04-01 12:39:07.816827"
1181	"paid"	394	"Need for Speed™ Most Wanted"	"https://www.appannie.com/apps/ios/app/540925164/"	"2015-04-01 12:38:52.600934"	"2015-04-01 12:39:07.825301"
1182	"grossing"	394	"Skout - Meet, Chat, Friend"	"https://www.appannie.com/apps/ios/app/skout-meet-chat-friend/"	"2015-04-01 12:38:52.607648"	"2015-04-01 12:39:07.833415"
1183	"free"	395	"ABCmouse.com - Early Learning Academy"	"https://www.appannie.com/apps/ios/app/abcmousecom-early-learning-academy/"	"2015-04-01 12:38:52.615934"	"2015-04-01 12:39:07.840367"
1184	"paid"	395	"Planimeter - Measure Land Area and Distance on a Map"	"https://www.appannie.com/apps/ios/app/planimeter-measure-land-area-and-distance-on-a-map/"	"2015-04-01 12:38:52.624024"	"2015-04-01 12:39:07.848070"
1185	"grossing"	395	"TinyScan - PDF scanner to scan document, receipt  notes"	"https://www.appannie.com/apps/ios/app/tinyscan-pdf-scanner-to-scan-document-receipt-notes/"	"2015-04-01 12:38:52.632151"	"2015-04-01 12:39:07.855883"
1186	"free"	396	"Team Stream"	"https://www.appannie.com/apps/ios/app/team-stream/"	"2015-04-01 12:38:52.640483"	"2015-04-01 12:39:07.866165"
1187	"paid"	396	"Night Sky Pro™"	"https://www.appannie.com/apps/ios/app/night-sky-pro/"	"2015-04-01 12:38:52.651640"	"2015-04-01 12:39:07.873407"
1188	"grossing"	396	"Heroes of Dragon Age"	"https://www.appannie.com/apps/ios/app/heroes-of-dragon-age/"	"2015-04-01 12:38:52.660678"	"2015-04-01 12:39:07.879875"
1189	"free"	397	"GEICO Mobile"	"https://www.appannie.com/apps/ios/app/geico-mobile/"	"2015-04-01 12:38:52.669376"	"2015-04-01 12:39:07.887523"
1190	"paid"	397	"Angry Birds Space"	"https://www.appannie.com/apps/ios/app/angry-birds-space/"	"2015-04-01 12:38:52.679246"	"2015-04-01 12:39:07.895080"
1191	"grossing"	397	"Peggle Blast"	"https://www.appannie.com/apps/ios/app/peggle-blast/"	"2015-04-01 12:38:52.688257"	"2015-04-01 12:39:07.902872"
1192	"free"	398	"Hotels.com - Hotel booking and last minute hotel deals"	"https://www.appannie.com/apps/ios/app/hotelscom-hotel-booking-and-last-minute-hotel-deals/"	"2015-04-01 12:38:52.700676"	"2015-04-01 12:39:07.910616"
1193	"paid"	398	"BabyScope - Listen to fetal heartbeat sound"	"https://www.appannie.com/apps/ios/app/babyscope-listen-to-fetal-heartbeat-sound/"	"2015-04-01 12:38:52.709590"	"2015-04-01 12:39:07.920900"
1194	"grossing"	398	"Walking Dead: The Game"	"https://www.appannie.com/apps/ios/app/walking-dead-the-game/"	"2015-04-01 12:38:52.719134"	"2015-04-01 12:39:07.930053"
1195	"free"	399	"WATCH ABC"	"https://www.appannie.com/apps/ios/app/watch-abc/"	"2015-04-01 12:38:52.728415"	"2015-04-01 12:39:07.940150"
1196	"paid"	399	"Private Photo Vault Pro - Ultimate Photo+Video Manager and Downloader"	"https://www.appannie.com/apps/ios/app/private-photo-vault-pro-ultimate-photovideo-manager-and-downloader/"	"2015-04-01 12:38:52.738922"	"2015-04-01 12:39:07.950124"
1197	"grossing"	399	"FIT Radio Workout Music"	"https://www.appannie.com/apps/ios/app/fit-radio-workout-music/"	"2015-04-01 12:38:52.750071"	"2015-04-01 12:39:07.959981"
1198	"free"	400	"American Airlines"	"https://www.appannie.com/apps/ios/app/american-airlines/"	"2015-04-01 12:38:52.759707"	"2015-04-01 12:39:07.971717"
1199	"paid"	400	"FINAL FANTASY VI"	"https://www.appannie.com/apps/ios/app/final-fantasy-vi/"	"2015-04-01 12:38:52.769548"	"2015-04-01 12:39:07.980832"
1200	"grossing"	400	"Ninja Online"	"https://www.appannie.com/apps/ios/app/ninja-online/"	"2015-04-01 12:38:52.777820"	"2015-04-01 12:39:07.990715"
1201	"free"	401	"Truecaller: Number Search  Block"	"https://www.appannie.com/apps/ios/app/truecaller-number-search-block/"	"2015-04-01 12:38:52.788435"	"2015-04-01 12:39:08.000876"
1202	"paid"	401	"Superbrothers: Sword  Sworcery EP"	"https://www.appannie.com/apps/ios/app/superbrothers-sword-sworcery/"	"2015-04-01 12:38:52.799078"	"2015-04-01 12:39:08.009361"
1203	"grossing"	401	"Pudding Pop Mobile"	"https://www.appannie.com/apps/ios/app/pudding-pop-mobile/"	"2015-04-01 12:38:52.809080"	"2015-04-01 12:39:08.020838"
1204	"free"	402	"My Boo - Virtual Pet with Mini Games for Kids, Boys and Girls"	"https://www.appannie.com/apps/ios/app/my-boo-virtual-pet-with-mini-games-for-kids-boys-and-girls/"	"2015-04-01 12:38:52.819280"	"2015-04-01 12:39:08.031038"
1205	"paid"	402	"Theodolite"	"https://www.appannie.com/apps/ios/app/theodolite/"	"2015-04-01 12:38:52.828806"	"2015-04-01 12:39:08.040917"
1206	"grossing"	402	"The Secret Society® - Hidden Mystery"	"https://www.appannie.com/apps/ios/app/the-secret-society-hidden-mystery/"	"2015-04-01 12:38:52.836723"	"2015-04-01 12:39:08.050276"
1207	"free"	403	"Four Letters"	"https://www.appannie.com/apps/ios/app/four-letters/"	"2015-04-01 12:38:52.848005"	"2015-04-01 12:39:08.060179"
1208	"paid"	403	"AGRIplot"	"https://www.appannie.com/apps/ios/app/agriplot/"	"2015-04-01 12:38:52.857701"	"2015-04-01 12:39:08.072393"
1209	"grossing"	403	"ABCmouse.com - Early Learning Academy"	"https://www.appannie.com/apps/ios/app/abcmousecom-early-learning-academy/"	"2015-04-01 12:38:52.866248"	"2015-04-01 12:39:08.081247"
1210	"free"	404	"Free Calls  Text by Mo+, Free Local and International Phone Calling and Messaging App"	"https://www.appannie.com/apps/ios/app/free-calls-text-by-mo-free-local-and-international-phone-calling-and-messaging-app/"	"2015-04-01 12:38:52.875142"	"2015-04-01 12:39:08.090173"
1211	"paid"	404	"rop"	"https://www.appannie.com/apps/ios/app/970421850/"	"2015-04-01 12:38:52.884379"	"2015-04-01 12:39:08.099334"
1212	"grossing"	404	"BOSS Revolution: Simple, Easy and Cheap International Calling App"	"https://www.appannie.com/apps/ios/app/boss-revolution-simple-easy/"	"2015-04-01 12:38:52.894342"	"2015-04-01 12:39:08.110170"
1213	"free"	405	"▻Sudoku"	"https://www.appannie.com/apps/ios/app/366247306/"	"2015-04-01 12:38:52.908148"	"2015-04-01 12:39:08.121708"
1214	"paid"	405	"Infinity Blade III"	"https://www.appannie.com/apps/ios/app/infinity-blade-iii/"	"2015-04-01 12:38:52.919145"	"2015-04-01 12:39:08.131842"
1215	"grossing"	405	"World Zombination: a Zombie TD RTS MMO"	"https://www.appannie.com/apps/ios/app/world-zombination-a-zombie-td-rts-mmo/"	"2015-04-01 12:38:52.930106"	"2015-04-01 12:39:08.142172"
1216	"free"	406	"Pregnancy  Baby | What to Expect"	"https://www.appannie.com/apps/ios/app/pregnancy-baby-what-to-expect/"	"2015-04-01 12:38:52.940059"	"2015-04-01 12:39:08.152253"
1217	"paid"	406	"Weblock - AdBlock for iOS"	"https://www.appannie.com/apps/ios/app/weblock-adblock-for-ios/"	"2015-04-01 12:38:52.949485"	"2015-04-01 12:39:08.161903"
1218	"grossing"	406	"Marvel Comics"	"https://www.appannie.com/apps/ios/app/marvel-comics/"	"2015-04-01 12:38:52.958889"	"2015-04-01 12:39:08.173451"
1219	"free"	407	"5-0 Radio Police Scanner"	"https://www.appannie.com/apps/ios/app/5-0-radio-police-scanner/"	"2015-04-01 12:38:52.968128"	"2015-04-01 12:39:08.182646"
1220	"paid"	407	"SkyDroid - Golf GPS"	"https://www.appannie.com/apps/ios/app/skydroid-golf-gps/"	"2015-04-01 12:38:52.978570"	"2015-04-01 12:39:08.191692"
1221	"grossing"	407	"Boating USA"	"https://www.appannie.com/apps/ios/app/boating-usa/"	"2015-04-01 12:38:52.988721"	"2015-04-01 12:39:08.202055"
1222	"free"	408	"Video Editor For Vine, Instagram - Free Edition"	"https://www.appannie.com/apps/ios/app/video-editor-for-vine-instagram-free-edition/"	"2015-04-01 12:38:52.998726"	"2015-04-01 12:39:08.212410"
1223	"paid"	408	"10K Runner: 0 to 5K to 10K run training. Couch to 5K to 10K running"	"https://www.appannie.com/apps/ios/app/10k-runner-0-to-5k-to-10k-run-training-couch-to-5k-to-10k-running/"	"2015-04-01 12:38:53.008005"	"2015-04-01 12:39:08.224893"
1224	"grossing"	408	"cPro Craigslist Mobile client"	"https://www.appannie.com/apps/ios/app/cpro-craigslist-mobile-client/"	"2015-04-01 12:38:53.018203"	"2015-04-01 12:39:08.234089"
1225	"free"	409	"MTV"	"https://www.appannie.com/apps/ios/app/422366403/"	"2015-04-01 12:38:53.027986"	"2015-04-01 12:39:08.246660"
1226	"paid"	409	"BioShock"	"https://www.appannie.com/apps/ios/app/871629757/"	"2015-04-01 12:38:53.036738"	"2015-04-01 12:39:08.256771"
1227	"grossing"	409	"Call of Duty: Zombies"	"https://www.appannie.com/apps/ios/app/call-of-duty-zombies/"	"2015-04-01 12:38:53.048009"	"2015-04-01 12:39:08.266746"
1228	"free"	410	"Zynga Poker - Texas Holdem"	"https://www.appannie.com/apps/ios/app/zynga-poker-texas-holdem/"	"2015-04-01 12:38:53.057354"	"2015-04-01 12:39:08.276462"
1229	"paid"	410	"MyRadar Pro Weather Radar"	"https://www.appannie.com/apps/ios/app/myradar-pro-weather-radar/"	"2015-04-01 12:38:53.066509"	"2015-04-01 12:39:08.285449"
1230	"grossing"	410	"Dark Sky - Weather Radar, Hyperlocal Forecasts, and Storm Alerts"	"https://www.appannie.com/apps/ios/app/dark-sky-weather-radar-hyperlocal-forecasts-and-storm-alerts/"	"2015-04-01 12:38:53.075302"	"2015-04-01 12:39:08.294967"
1231	"free"	411	"GrubHub Food Delivery  Takeout"	"https://www.appannie.com/apps/ios/app/grubhub-food-delivery-takeout/"	"2015-04-01 12:38:53.085154"	"2015-04-01 12:39:08.304556"
1232	"paid"	411	"Diner Dash Classic Deluxe"	"https://www.appannie.com/apps/ios/app/diner-dash-classic-deluxe/"	"2015-04-01 12:38:53.093472"	"2015-04-01 12:39:08.315123"
1233	"grossing"	411	"Scanner Pro by Readdle"	"https://www.appannie.com/apps/ios/app/scanner-pro-by-readdle/"	"2015-04-01 12:38:53.105217"	"2015-04-01 12:39:08.325464"
1234	"free"	412	"WatchESPN"	"https://www.appannie.com/apps/ios/app/watchespn/"	"2015-04-01 12:38:53.115578"	"2015-04-01 12:39:08.335834"
1235	"paid"	412	"D.W.T.S. Vote"	"https://www.appannie.com/apps/ios/app/d.w.t.s.-vote/"	"2015-04-01 12:38:53.124483"	"2015-04-01 12:39:08.345751"
1236	"grossing"	412	"Virtual Families 2: Our Dream House"	"https://www.appannie.com/apps/ios/app/virtual-families-2-our-dream/"	"2015-04-01 12:38:53.135205"	"2015-04-01 12:39:08.355863"
1237	"free"	413	"SloPro - 1000fps Slow Motion Video"	"https://www.appannie.com/apps/ios/app/slopro-1000fps-slow-motion-video/"	"2015-04-01 12:38:53.144996"	"2015-04-01 12:39:08.366221"
1238	"paid"	413	"Verses - Bible Memory"	"https://www.appannie.com/apps/ios/app/verses-bible-memory/"	"2015-04-01 12:38:53.156819"	"2015-04-01 12:39:08.376929"
1239	"grossing"	413	"My Talking Tom"	"https://www.appannie.com/apps/ios/app/my-talking-tom/"	"2015-04-01 12:38:53.167065"	"2015-04-01 12:39:08.386010"
1240	"free"	414	"TextNow + Voice - Free Text  Calls : Free Texting Picture Messaging Phone Calling and Phone Number"	"https://www.appannie.com/apps/ios/app/textnow-voice-free-text-calls-free-texting-picture-messaging-phone-calling-and-phone-number/"	"2015-04-01 12:38:53.177514"	"2015-04-01 12:39:08.395743"
1241	"paid"	414	"Doodle God™"	"https://www.appannie.com/apps/ios/app/doodle-god/"	"2015-04-01 12:38:53.187869"	"2015-04-01 12:39:08.406241"
1242	"grossing"	414	"TennisTV – Live Streaming Tennis"	"https://www.appannie.com/apps/ios/app/tennistv-live-streaming-tennis/"	"2015-04-01 12:38:53.198818"	"2015-04-01 12:39:08.415460"
1243	"free"	415	"Ask.fm"	"https://www.appannie.com/apps/ios/app/ask.fm/"	"2015-04-01 12:38:53.208328"	"2015-04-01 12:39:08.424758"
1244	"paid"	415	"iPeriod Period Tracker Ultimate / Menstrual Calendar"	"https://www.appannie.com/apps/ios/app/iperiod-period-tracker-ultimate-menstrual-calendar/"	"2015-04-01 12:38:53.217535"	"2015-04-01 12:39:08.435095"
1245	"grossing"	415	"Survivalcraft"	"https://www.appannie.com/apps/ios/app/survivalcraft/"	"2015-04-01 12:38:53.226282"	"2015-04-01 12:39:08.445294"
1246	"free"	416	"Viggle"	"https://www.appannie.com/apps/ios/app/viggle/"	"2015-04-01 12:38:53.238742"	"2015-04-01 12:39:08.454428"
1247	"paid"	416	"Relax Melodies Premium: Sleep zen sounds  white noise for meditation, yoga and baby relaxation"	"https://www.appannie.com/apps/ios/app/relax-melodies-premium-sleep-zen-sounds-white-noise-for-meditation-yoga-and-baby-relaxation/"	"2015-04-01 12:38:53.249741"	"2015-04-01 12:39:08.465266"
1248	"grossing"	416	"textPlus Free Text + Calls : Free Texting + Free Phone Calling + Free International Messenger"	"https://www.appannie.com/apps/ios/app/textplus-free-text-calls-free-texting-free-phone-calling-free-international-messenger/"	"2015-04-01 12:38:53.259981"	"2015-04-01 12:39:08.475064"
1249	"free"	417	"OkCupid Dating"	"https://www.appannie.com/apps/ios/app/okcupid-dating/"	"2015-04-01 12:38:53.269624"	"2015-04-01 12:39:08.485005"
1250	"paid"	417	"DashCommand - OBD-II gauge dashboards, scan tool, and vehicle diagnostics"	"https://www.appannie.com/apps/ios/app/dashcommand-obd-ii-gauge-dashboards-scan-tool-and-vehicle-diagnostics/"	"2015-04-01 12:38:53.278923"	"2015-04-01 12:39:08.494312"
1251	"grossing"	417	"Modern Combat 5: Blackout"	"https://www.appannie.com/apps/ios/app/modern-combat-5-blackout/"	"2015-04-01 12:38:53.288221"	"2015-04-01 12:39:08.503865"
1252	"free"	418	"Highway Rider"	"https://www.appannie.com/apps/ios/app/highway-rider/"	"2015-04-01 12:38:53.299776"	"2015-04-01 12:39:08.514930"
1253	"paid"	418	"Bloons TD 4"	"https://www.appannie.com/apps/ios/app/bloons-td-4/"	"2015-04-01 12:38:53.310531"	"2015-04-01 12:39:08.524588"
1254	"grossing"	418	"Episode - Choose Your Story"	"https://www.appannie.com/apps/ios/app/656971078/"	"2015-04-01 12:38:53.320429"	"2015-04-01 12:39:08.532606"
1255	"free"	419	"magicApp Free Calls"	"https://www.appannie.com/apps/ios/app/463926997/"	"2015-04-01 12:38:53.329435"	"2015-04-01 12:39:08.541344"
1256	"paid"	419	"Red Ball 4"	"https://www.appannie.com/apps/ios/app/red-ball-4/"	"2015-04-01 12:38:53.338760"	"2015-04-01 12:39:08.550766"
1257	"grossing"	419	"Catan"	"https://www.appannie.com/apps/ios/app/catan/"	"2015-04-01 12:38:53.349307"	"2015-04-01 12:39:08.560042"
1258	"free"	420	"USAA Mobile"	"https://www.appannie.com/apps/ios/app/usaa-mobile/"	"2015-04-01 12:38:53.357893"	"2015-04-01 12:39:08.572525"
1259	"paid"	420	"buddhify - mindfulness  meditation for modern life"	"https://www.appannie.com/apps/ios/app/buddhify-mindfulness-meditation-for-modern-life/"	"2015-04-01 12:38:53.369233"	"2015-04-01 12:39:08.580702"
1260	"grossing"	420	"Bloons TD Battles"	"https://www.appannie.com/apps/ios/app/bloons-td-battles/"	"2015-04-01 12:38:53.385345"	"2015-04-01 12:39:08.591557"
1261	"free"	421	"OnStar RemoteLink"	"https://www.appannie.com/apps/ios/app/onstar-remotelink/"	"2015-04-01 12:38:53.393878"	"2015-04-01 12:39:08.601032"
1262	"paid"	421	"Dr. Panda's Ice Cream Truck"	"https://www.appannie.com/apps/ios/app/dr-pandas-ice-cream-truck/"	"2015-04-01 12:38:53.403196"	"2015-04-01 12:39:08.609173"
1263	"grossing"	421	"Lucky Play Casino and Slots"	"https://www.appannie.com/apps/ios/app/lucky-play-casino-and-slots/"	"2015-04-01 12:38:53.414768"	"2015-04-01 12:39:08.619634"
1264	"free"	422	"Flight Pilot Simulator 3D by Fun Games For Free"	"https://www.appannie.com/apps/ios/app/flight-pilot-simulator-3d-by-fun-games-for-free/"	"2015-04-01 12:38:53.423866"	"2015-04-01 12:39:08.628443"
1265	"paid"	422	"Hype Machine"	"https://www.appannie.com/apps/ios/app/hype-machine/"	"2015-04-01 12:38:53.434731"	"2015-04-01 12:39:08.637326"
1266	"grossing"	422	"Horse Haven World Adventures"	"https://www.appannie.com/apps/ios/app/horse-haven-world-adventures/"	"2015-04-01 12:38:53.444086"	"2015-04-01 12:39:08.645503"
1267	"free"	423	"Photo Collage Maker ∞"	"https://www.appannie.com/apps/ios/app/531357950/"	"2015-04-01 12:38:53.453289"	"2015-04-01 12:39:08.655614"
1268	"paid"	423	"Blaze and the Monster Machines"	"https://www.appannie.com/apps/ios/app/blaze-monster-machines/"	"2015-04-01 12:38:53.462103"	"2015-04-01 12:39:08.666176"
1269	"grossing"	423	"Garmin Pilot"	"https://www.appannie.com/apps/ios/app/garmin-pilot/"	"2015-04-01 12:38:53.474515"	"2015-04-01 12:39:08.676274"
1270	"free"	424	"InsTrack for Instagram - The Most Powerful InstaFollow Tool for Tracking Instgram Followers, Unfollowers, Best Friends, Ghost Users Plus More"	"https://www.appannie.com/apps/ios/app/instrack-for-instagram-the-most-powerful-instafollow-tool-for-tracking-instgram-followers-unfollowers-best-friends-ghost-users-plus-more/"	"2015-04-01 12:38:53.483591"	"2015-04-01 12:39:08.685232"
1271	"paid"	424	"HD Backgrounds 4 Whatsapp  Retina Wallpapers 4 Hangouts  Custom Themes 4 Viber"	"https://www.appannie.com/apps/ios/app/hd-backgrounds-4-whatsapp-retina-wallpapers-4-hangouts-custom-themes-4-viber/"	"2015-04-01 12:38:53.493807"	"2015-04-01 12:39:08.694360"
1272	"grossing"	424	"Shadow Fight 2"	"https://www.appannie.com/apps/ios/app/shadow-fight-2/"	"2015-04-01 12:38:53.503376"	"2015-04-01 12:39:08.703167"
1273	"free"	425	"Traffic Racer"	"https://www.appannie.com/apps/ios/app/traffic-racer/"	"2015-04-01 12:38:53.514711"	"2015-04-01 12:39:08.714564"
1274	"paid"	425	"GoodReader"	"https://www.appannie.com/apps/ios/app/777310222/"	"2015-04-01 12:38:53.523849"	"2015-04-01 12:39:08.724072"
1275	"grossing"	425	"STUDYBLUE"	"https://www.appannie.com/apps/ios/app/studyblue/"	"2015-04-01 12:38:53.534064"	"2015-04-01 12:39:08.733801"
1276	"free"	426	"Voxer Walkie Talkie Messenger"	"https://www.appannie.com/apps/ios/app/voxer-walkie-talkie-messenger/"	"2015-04-01 12:38:53.543880"	"2015-04-01 12:39:08.742973"
1277	"paid"	426	"Diptic"	"https://www.appannie.com/apps/ios/app/diptic/"	"2015-04-01 12:38:53.553508"	"2015-04-01 12:39:08.752785"
1278	"grossing"	426	"Matching With Friends"	"https://www.appannie.com/apps/ios/app/matching-with-friends/"	"2015-04-01 12:38:53.565610"	"2015-04-01 12:39:08.764407"
1279	"free"	427	"Target"	"https://www.appannie.com/apps/ios/app/target/"	"2015-04-01 12:38:53.575030"	"2015-04-01 12:39:08.773484"
1280	"paid"	427	"Downcast"	"https://www.appannie.com/apps/ios/app/downcast/"	"2015-04-01 12:38:53.594894"	"2015-04-01 12:39:08.782617"
1281	"grossing"	427	"Dungeon Hunter 5"	"https://www.appannie.com/apps/ios/app/dungeon-hunter-5/"	"2015-04-01 12:38:53.604956"	"2015-04-01 12:39:08.792114"
1282	"free"	428	"Macy's"	"https://www.appannie.com/apps/ios/app/macys/"	"2015-04-01 12:38:53.615035"	"2015-04-01 12:39:08.801046"
1283	"paid"	428	"Cloud Baby Monitor ~ Unlimited Range Video Baby Monitor (Wi-Fi, 3G, LTE, Bluetooth)"	"https://www.appannie.com/apps/ios/app/432791399/"	"2015-04-01 12:38:53.624379"	"2015-04-01 12:39:08.808849"
1284	"grossing"	428	"Trigger Fist"	"https://www.appannie.com/apps/ios/app/trigger-fist/"	"2015-04-01 12:38:53.633898"	"2015-04-01 12:39:08.817781"
1285	"free"	429	"Google Play Music"	"https://www.appannie.com/apps/ios/app/google-play-music/"	"2015-04-01 12:38:53.643968"	"2015-04-01 12:39:08.826771"
1286	"paid"	429	"VideoGet for Facebook - Video Player, Downloader  Download Manager"	"https://www.appannie.com/apps/ios/app/videoget-for-facebook-video-player-downloader-download-manager/"	"2015-04-01 12:38:53.654273"	"2015-04-01 12:39:08.838291"
1287	"grossing"	429	"Cascade"	"https://www.appannie.com/apps/ios/app/690852527/"	"2015-04-01 12:38:53.666789"	"2015-04-01 12:39:08.847216"
1288	"free"	430	"Emoticon.s  Emoji Keyboard icons for Chatting"	"https://www.appannie.com/apps/ios/app/emoticons-emoji-keyboard-icons-for-chatting/"	"2015-04-01 12:38:53.676243"	"2015-04-01 12:39:08.857200"
1289	"paid"	430	"Bria iPhone Edition - VoIP Softphone SIP Client"	"https://www.appannie.com/apps/ios/app/bria-iphone-edition-voip-softphone-sip-client/"	"2015-04-01 12:38:53.686170"	"2015-04-01 12:39:08.866793"
1290	"grossing"	430	"Get Followers - Gain more real followers for Instagram"	"https://www.appannie.com/apps/ios/app/get-followers-gain-more-real-followers-for-instagram/"	"2015-04-01 12:38:53.695736"	"2015-04-01 12:39:08.876753"
1291	"free"	431	"7-Eleven, Inc."	"https://www.appannie.com/apps/ios/app/7-eleven-inc./"	"2015-04-01 12:38:53.705394"	"2015-04-01 12:39:08.887849"
1292	"paid"	431	"Audiobooks HQ – 9,150+ FREE  100,000 Premium Audio Books"	"https://www.appannie.com/apps/ios/app/audiobooks-hq-9150-free-100000-premium-audio-books/"	"2015-04-01 12:38:53.715337"	"2015-04-01 12:39:08.897531"
1293	"grossing"	431	"Forces of War"	"https://www.appannie.com/apps/ios/app/forces-of-war/"	"2015-04-01 12:38:53.724860"	"2015-04-01 12:39:08.906872"
1294	"free"	432	"Fun Run 2 - Multiplayer Race"	"https://www.appannie.com/apps/ios/app/fun-run-2-multiplayer-race/"	"2015-04-01 12:38:53.733989"	"2015-04-01 12:39:08.916115"
1295	"paid"	432	"Bible Lock Screens™ - Bible Wallpapers / Backgrounds"	"https://www.appannie.com/apps/ios/app/bible-lock-screenstm-bible-wallpapers-backgrounds/"	"2015-04-01 12:38:53.743506"	"2015-04-01 12:39:08.925418"
1296	"grossing"	432	"Casino X - Free Slot Machines with Progressive Jackpot, Poker, 21 and Daily Bonus Chips!"	"https://www.appannie.com/apps/ios/app/casino-x-free-slot-machines-with-progressive-jackpot-poker-21-and-daily-bonus-chips/"	"2015-04-01 12:38:53.753411"	"2015-04-01 12:39:08.936904"
1297	"free"	433	"Summoners War"	"https://www.appannie.com/apps/ios/app/summoners-war/"	"2015-04-01 12:38:53.762302"	"2015-04-01 12:39:08.945607"
